Region,DlyCigs11,RiskAlc11,mrjyr,Defect,Rate,TobEst,Tob.P,AlcEst,Alc.P,MrjEst,Mrj.P
Wide Bay,23.55,27.65,11.2,Cleft_Palate&Lip,2.5,0.0033942672378845296,0.7435223229251151,-0.23378130831333394,0.4643828660289546,-0.0035445337850033127,0.7736004379736975
Central West,19.65,39.9,10.9,Cleft_Palate&Lip,2.1,0.0033942672378845296,0.7435223229251151,-0.23378130831333394,0.4643828660289546,-0.0035445337850033127,0.7736004379736975
North West,15.5,33.6,6.2,Cleft_Palate&Lip,1.4,0.0033942672378845296,0.7435223229251151,-0.23378130831333394,0.4643828660289546,-0.0035445337850033127,0.7736004379736975
Central Queensland,15.5,33.6,6.2,Cleft_Palate&Lip,2.6,0.0033942672378845296,0.7435223229251151,-0.23378130831333394,0.4643828660289546,-0.0035445337850033127,0.7736004379736975
Cairns and Hinterland,20.15,29.45,16.5,Cleft_Palate&Lip,2.1,0.0033942672378845296,0.7435223229251151,-0.23378130831333394,0.4643828660289546,-0.0035445337850033127,0.7736004379736975
Metro North,8.95,26.8,5.5,Cleft_Palate&Lip,1.8,0.0033942672378845296,0.7435223229251151,-0.23378130831333394,0.4643828660289546,-0.0035445337850033127,0.7736004379736975
Torres and Cape,20.15,29.45,16.5,Cleft_Palate&Lip,1.2,0.0033942672378845296,0.7435223229251151,-0.23378130831333394,0.4643828660289546,-0.0035445337850033127,0.7736004379736975
North Coast,15.5,29.1,18.6,Cleft_Palate&Lip,2.5,0.0033942672378845296,0.7435223229251151,-0.23378130831333394,0.4643828660289546,-0.0035445337850033127,0.7736004379736975
Darling Downs,20.85,24.85,5.6,TracheoEsophageal_Fistula,0.6,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
Gold Coast,14.5,33,12.3,TracheoEsophageal_Fistula,0.2,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
Mackay,19.65,39.9,10.9,TracheoEsophageal_Fistula,0.1,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
Metro South,10.55,28.05,11.4,TracheoEsophageal_Fistula,0.3,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
South West,14.65,26.75,7,TracheoEsophageal_Fistula,NA,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
Sunshine Coast,12.5,29.15,11.2,TracheoEsophageal_Fistula,0.5,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
Townsville,22.85,42.35,13.9,TracheoEsophageal_Fistula,0.3,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
West Moreton,7.45,30.8,9.3,TracheoEsophageal_Fistula,0.3,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
Wide Bay,23.55,27.65,11.2,TracheoEsophageal_Fistula,0.2,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
Central West,19.65,39.9,10.9,TracheoEsophageal_Fistula,NA,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
North West,15.5,33.6,6.2,TracheoEsophageal_Fistula,0.4,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
Central Queensland,15.5,33.6,6.2,TracheoEsophageal_Fistula,0.3,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
Cairns and Hinterland,20.15,29.45,16.5,TracheoEsophageal_Fistula,0.4,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
Metro North,8.95,26.8,5.5,TracheoEsophageal_Fistula,0.4,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
Torres and Cape,20.15,29.45,16.5,TracheoEsophageal_Fistula,0.5,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
North Coast,15.5,29.1,18.6,TracheoEsophageal_Fistula,0.6,-0.0015347935446903959,0.8486412350752256,-0.5364888262468026,0.03475780795351989,0.004240312602303258,0.6597064734284253
Darling Downs,20.85,24.85,5.6,Pyloric_Stenosis,1.7,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
Gold Coast,14.5,33,12.3,Pyloric_Stenosis,1.3,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
Mackay,19.65,39.9,10.9,Pyloric_Stenosis,1.2,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
Metro South,10.55,28.05,11.4,Pyloric_Stenosis,1.2,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
South West,14.65,26.75,7,Pyloric_Stenosis,1.7,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
Sunshine Coast,12.5,29.15,11.2,Pyloric_Stenosis,0.9,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
Townsville,22.85,42.35,13.9,Pyloric_Stenosis,1.2,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
West Moreton,7.45,30.8,9.3,Pyloric_Stenosis,1.6,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
Wide Bay,23.55,27.65,11.2,Pyloric_Stenosis,2.1,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
Central West,19.65,39.9,10.9,Pyloric_Stenosis,NA,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
North West,15.5,33.6,6.2,Pyloric_Stenosis,0.2,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
Central Queensland,15.5,33.6,6.2,Pyloric_Stenosis,1.5,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
Cairns and Hinterland,20.15,29.45,16.5,Pyloric_Stenosis,1.2,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
Metro North,8.95,26.8,5.5,Pyloric_Stenosis,1.3,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
Torres and Cape,20.15,29.45,16.5,Pyloric_Stenosis,1,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
North Coast,15.5,29.1,18.6,Pyloric_Stenosis,0.4,0.008305233858532747,0.6649472839575101,-0.5271695651890306,0.40958416996770997,-0.022784277308834654,0.3004907742736362
Darling Downs,20.85,24.85,5.6,Small_Intestinal_Stenosis_Atresia,0.3,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
Gold Coast,14.5,33,12.3,Small_Intestinal_Stenosis_Atresia,0.3,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
Mackay,19.65,39.9,10.9,Small_Intestinal_Stenosis_Atresia,0.3,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
Metro South,10.55,28.05,11.4,Small_Intestinal_Stenosis_Atresia,0.3,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
South West,14.65,26.75,7,Small_Intestinal_Stenosis_Atresia,0.3,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
Sunshine Coast,12.5,29.15,11.2,Small_Intestinal_Stenosis_Atresia,0.4,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
Townsville,22.85,42.35,13.9,Small_Intestinal_Stenosis_Atresia,0.3,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
West Moreton,7.45,30.8,9.3,Small_Intestinal_Stenosis_Atresia,0.4,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
Wide Bay,23.55,27.65,11.2,Small_Intestinal_Stenosis_Atresia,0.3,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
Central West,19.65,39.9,10.9,Small_Intestinal_Stenosis_Atresia,0.7,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
North West,15.5,33.6,6.2,Small_Intestinal_Stenosis_Atresia,0.2,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
Central Queensland,15.5,33.6,6.2,Small_Intestinal_Stenosis_Atresia,0.3,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
Cairns and Hinterland,20.15,29.45,16.5,Small_Intestinal_Stenosis_Atresia,0.5,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
Metro North,8.95,26.8,5.5,Small_Intestinal_Stenosis_Atresia,0.3,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
Torres and Cape,20.15,29.45,16.5,Small_Intestinal_Stenosis_Atresia,0.5,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
North Coast,15.5,29.1,18.6,Small_Intestinal_Stenosis_Atresia,1.3,0.0021552723388581765,0.8556505382638129,-0.0013054646697933604,0.9971699988397913,0.0338947691125757,0.005867837160486319
Darling Downs,20.85,24.85,5.6,Anal_Stenosis_Atresia,0.7,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
Gold Coast,14.5,33,12.3,Anal_Stenosis_Atresia,0.4,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
Mackay,19.65,39.9,10.9,Anal_Stenosis_Atresia,0.2,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
Metro South,10.55,28.05,11.4,Anal_Stenosis_Atresia,0.4,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
South West,14.65,26.75,7,Anal_Stenosis_Atresia,0.9,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
Sunshine Coast,12.5,29.15,11.2,Anal_Stenosis_Atresia,0.5,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
Townsville,22.85,42.35,13.9,Anal_Stenosis_Atresia,0.4,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
West Moreton,7.45,30.8,9.3,Anal_Stenosis_Atresia,0.2,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
Wide Bay,23.55,27.65,11.2,Anal_Stenosis_Atresia,0.7,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
Central West,19.65,39.9,10.9,Anal_Stenosis_Atresia,NA,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
North West,15.5,33.6,6.2,Anal_Stenosis_Atresia,0.4,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
Central Queensland,15.5,33.6,6.2,Anal_Stenosis_Atresia,0.4,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
Cairns and Hinterland,20.15,29.45,16.5,Anal_Stenosis_Atresia,0.4,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
Metro North,8.95,26.8,5.5,Anal_Stenosis_Atresia,0.4,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
Torres and Cape,20.15,29.45,16.5,Anal_Stenosis_Atresia,0.7,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
North Coast,15.5,29.1,18.6,Anal_Stenosis_Atresia,0.4,0.01236568612359104,0.18845175281339363,-0.6757812314523813,0.022491127364010613,-0.004234160061587216,0.7087100084856656
Darling Downs,20.85,24.85,5.6,GUT_Defects,20.3,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
Gold Coast,14.5,33,12.3,GUT_Defects,20.3,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
Mackay,19.65,39.9,10.9,GUT_Defects,15,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
Metro South,10.55,28.05,11.4,GUT_Defects,22.2,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
South West,14.65,26.75,7,GUT_Defects,17.2,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
Sunshine Coast,12.5,29.15,11.2,GUT_Defects,19.5,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
Townsville,22.85,42.35,13.9,GUT_Defects,22.9,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
West Moreton,7.45,30.8,9.3,GUT_Defects,18.8,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
Wide Bay,23.55,27.65,11.2,GUT_Defects,18.4,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
Central West,19.65,39.9,10.9,GUT_Defects,18.5,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
North West,15.5,33.6,6.2,GUT_Defects,19.9,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
Central Queensland,15.5,33.6,6.2,GUT_Defects,17.4,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
Cairns and Hinterland,20.15,29.45,16.5,GUT_Defects,17.1,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
Metro North,8.95,26.8,5.5,GUT_Defects,22.1,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
Torres and Cape,20.15,29.45,16.5,GUT_Defects,17.5,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
North Coast,15.5,29.1,18.6,GUT_Defects,18.3,-0.006208980353057876,0.3110253717618776,-0.0828507991737127,0.6681490038535056,-0.004659618034695538,0.5267084014802697
Darling Downs,20.85,24.85,5.6,Undescended_Testis,9.6,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
Gold Coast,14.5,33,12.3,Undescended_Testis,8,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
Mackay,19.65,39.9,10.9,Undescended_Testis,6.1,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
Metro South,10.55,28.05,11.4,Undescended_Testis,10.5,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
South West,14.65,26.75,7,Undescended_Testis,5.7,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
Sunshine Coast,12.5,29.15,11.2,Undescended_Testis,7.6,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
Townsville,22.85,42.35,13.9,Undescended_Testis,9.5,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
West Moreton,7.45,30.8,9.3,Undescended_Testis,7.5,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
Wide Bay,23.55,27.65,11.2,Undescended_Testis,7.3,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
Central West,19.65,39.9,10.9,Undescended_Testis,6.4,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
North West,15.5,33.6,6.2,Undescended_Testis,8.1,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
Central Queensland,15.5,33.6,6.2,Undescended_Testis,6.9,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
Cairns and Hinterland,20.15,29.45,16.5,Undescended_Testis,8,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
Metro North,8.95,26.8,5.5,Undescended_Testis,9.3,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
Torres and Cape,20.15,29.45,16.5,Undescended_Testis,7.4,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
North Coast,15.5,29.1,18.6,Undescended_Testis,8.8,-0.005436215284654272,0.5645087303531162,-0.2891070618122076,0.31771954643710715,0.004537207503713637,0.6863751285304173
Darling Downs,20.85,24.85,5.6,Hypospadias,3.6,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
Gold Coast,14.5,33,12.3,Hypospadias,4.2,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
Mackay,19.65,39.9,10.9,Hypospadias,3.4,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
Metro South,10.55,28.05,11.4,Hypospadias,4.2,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
South West,14.65,26.75,7,Hypospadias,4.3,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
Sunshine Coast,12.5,29.15,11.2,Hypospadias,4.3,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
Townsville,22.85,42.35,13.9,Hypospadias,4.3,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
West Moreton,7.45,30.8,9.3,Hypospadias,4.2,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
Wide Bay,23.55,27.65,11.2,Hypospadias,3.4,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
Central West,19.65,39.9,10.9,Hypospadias,2.8,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
North West,15.5,33.6,6.2,Hypospadias,4.1,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
Central Queensland,15.5,33.6,6.2,Hypospadias,3.4,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
Cairns and Hinterland,20.15,29.45,16.5,Hypospadias,3.1,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
Metro North,8.95,26.8,5.5,Hypospadias,4.7,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
Torres and Cape,20.15,29.45,16.5,Hypospadias,1.9,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
North Coast,15.5,29.1,18.6,Hypospadias,2.7,-0.023101851946299837,0.047624767882371834,-0.09040851138857461,0.8159631231713422,-0.031892549357052644,0.017640293110353415
Darling Downs,20.85,24.85,5.6,Renal_Agenesis,1.5,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
Gold Coast,14.5,33,12.3,Renal_Agenesis,1.2,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
Mackay,19.65,39.9,10.9,Renal_Agenesis,0.9,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
Metro South,10.55,28.05,11.4,Renal_Agenesis,1.4,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
South West,14.65,26.75,7,Renal_Agenesis,1.1,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
Sunshine Coast,12.5,29.15,11.2,Renal_Agenesis,1.4,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
Townsville,22.85,42.35,13.9,Renal_Agenesis,1.5,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
West Moreton,7.45,30.8,9.3,Renal_Agenesis,1.6,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
Wide Bay,23.55,27.65,11.2,Renal_Agenesis,1.4,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
Central West,19.65,39.9,10.9,Renal_Agenesis,2.1,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
North West,15.5,33.6,6.2,Renal_Agenesis,1.8,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
Central Queensland,15.5,33.6,6.2,Renal_Agenesis,1.3,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
Cairns and Hinterland,20.15,29.45,16.5,Renal_Agenesis,1.2,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
Metro North,8.95,26.8,5.5,Renal_Agenesis,1.2,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
Torres and Cape,20.15,29.45,16.5,Renal_Agenesis,0.5,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
North Coast,15.5,29.1,18.6,Renal_Agenesis,2.1,-0.006251050816858132,0.6497146175688402,0.2161245148981812,0.6126945848681339,-0.005987416316139422,0.714427076283757
Darling Downs,20.85,24.85,5.6,Cystic_Kidney_Disease,0.3,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
Gold Coast,14.5,33,12.3,Cystic_Kidney_Disease,0.4,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
Mackay,19.65,39.9,10.9,Cystic_Kidney_Disease,0.2,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
Metro South,10.55,28.05,11.4,Cystic_Kidney_Disease,0.3,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
South West,14.65,26.75,7,Cystic_Kidney_Disease,1.1,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
Sunshine Coast,12.5,29.15,11.2,Cystic_Kidney_Disease,0.3,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
Townsville,22.85,42.35,13.9,Cystic_Kidney_Disease,0.6,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
West Moreton,7.45,30.8,9.3,Cystic_Kidney_Disease,0.5,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
Wide Bay,23.55,27.65,11.2,Cystic_Kidney_Disease,0.3,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
Central West,19.65,39.9,10.9,Cystic_Kidney_Disease,NA,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
North West,15.5,33.6,6.2,Cystic_Kidney_Disease,0.2,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
Central Queensland,15.5,33.6,6.2,Cystic_Kidney_Disease,0.3,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
Cairns and Hinterland,20.15,29.45,16.5,Cystic_Kidney_Disease,0.4,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
Metro North,8.95,26.8,5.5,Cystic_Kidney_Disease,0.2,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
Torres and Cape,20.15,29.45,16.5,Cystic_Kidney_Disease,0.7,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
North Coast,15.5,29.1,18.6,Cystic_Kidney_Disease,1,0.0026660552009779193,0.8447217479753899,-0.20489436870759029,0.6537479316774142,0.024850273824072195,0.09937828073173352
Darling Downs,20.85,24.85,5.6,Renal_Pelvis_Obstruction,2.6,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
Gold Coast,14.5,33,12.3,Renal_Pelvis_Obstruction,3.5,-0.0016576725170085148,0.9182051963157255,0.24473009167325716,0.623826757381611,0.015777197491733622,0.404391688795248
